Unnamed: 0,title,id_tmdb,overview,recommendations,note_moyenne,lien_photos,budget,revenue,production_companies,AnSortie,id_video,trailers,Year
743,Moderato cantabile,83662,"Anne Desbaredes, femme d'un industriel d'une petite ville du Bordelais, s'ennuie. Seul son fils l'occupe. Un jour, pendant que l'enfant étudie une sonatine au piano, on entend un cri épouvantable. Une femme vient d’être assassinée. À cette occasion, Anne fait la connaissance d'un jeune ouvrier qu'elle va bientôt aimer.","['Quartet', '36 Fillette', 'Kung-Fu Master', 'Je, tu, il, elle', 'Toute une nuit']",6,https://image.tmdb.org/t/p/original//v2K0wrkYPBv1nssyKoJVYiozbtM.jpg,0.0,0.0,"Iéna Productions, Documento Film",,['62d50737048638004bcb28e4'],['https://www.youtube.com/watch?v=1i7Zbbp1Xu0'],La Date Non Communiquée
744,La Rose de fer,84473,"Lors d’un mariage, deux jeunes gens sont attirés par leur regards, lui, poète rencontre la jeune fille de ses rêves. Elle est belle et innocente. Lui est un jeune poète à l’esprit de Bohême.  Les amoureux se donnent rendez-vous un dimanche matin pour faire du vélo dans une gare de marchandises et finissent leur randonnée dans un cimetière où le jeune homme y tire son inspiration dans le silence. Entre deux poèmes ils courent à travers les tombes. Ils s’embrassent et finissent par descendre à l’intérieur d’une tombe où ils vivent pleinement leurs passions. La nuit les surprend en sortant du caveau. Les malheureux n’arrivent plus à trouver la sortie. Ils sont fascinés par ce lieu de mort mais deviennent peu à peu déments, pensant qu’ils ne trouveront jamais la sortie et que cette nuit sera éternelle.","['La Bête', 'Orphée', 'Atlantique', 'Une sirène à Paris', 'Vampire humaniste cherche suicidaire consentant']",6,https://image.tmdb.org/t/p/original//zqILoZ8H9cnxlXfnwmqvg2ZoSW.jpg,0.0,0.0,Les Films ABC,,"['62f6bec7ecbde9008270e5ac', '5f952be899d5c30032d1ef8b']","['https://www.youtube.com/watch?v=xVPUwmKcgZA', 'https://www.youtube.com/watch?v=IeCXKCpyHIM']",La Date Non Communiquée
745,L'Abattoir,85160,Les jeunes de Lakeside jouent régulièrement à se faire peur dans un abattoir désaffecté de la ville. Mais ils ne savent pas que le fils de l'ancien propriétaire hante les lieux et qu'il est très dangereux...,"['Fascination', 'Le Frisson des vampires', 'Les Raisins de la mort', 'Requiem pour un vampire', 'La morte vivante']",5,https://image.tmdb.org/t/p/original//wcKagYgd1CJjfWKQrBNpha53Xva.jpg,0.0,0.0,American Artists,,['59faebbec3a3681acd00c204'],['https://www.youtube.com/watch?v=uN5YZpCegm4'],La Date Non Communiquée
746,India Song,85927,"A Calcutta, en 1937. Anne-Marie Stretter, épouse de l’ambassadeur de France, entretient une relation amoureuse avec Michael Richardson. Un soir, au cours d’une réception donnée à l’ambassade, elle le retrouve et lui accorde quelques pas de danse. Parmi les invités se trouve aussi le vice-consul de France à Lahore, envoyé en disgrâce à Calcutta. Celui-ci, apercevant Anne-Marie, ne tarde pas à lui déclarer son amour passionné, devant l’assemblée des convives scandalisée. Le lendemain, Anne-Marie a mystérieusement disparu…","['Un amour de Swann', 'Conte de printemps', 'Christine', 'La Collectionneuse', 'Lola']",6,https://image.tmdb.org/t/p/original//ysnGAeIJxN44l4jq39mqrLCqdFQ.jpg,0.0,0.0,"Sunchild Productions, Les Films Armorial",,['6078a641839d9300579585ca'],['https://www.youtube.com/watch?v=KKyfTot69lc'],La Date Non Communiquée
747,La Balance,86404,"L'indicateur de la 13e Brigade Territoriale a été assassiné. L'inspecteur en chef Palouzi doit absolument savoir pour pouvoir recruter en sécurité une nouvelle ""balance"", et enquêter sur les agissements du caïd Massina. Dédé, un ancien lieutenant du truand vivant avec une prostituée, semble être le bon choix.","['État de siège', 'L.627', 'Möbius', 'Seul contre tous', ""L'Aveu""]",6,https://image.tmdb.org/t/p/original//zQ5OfelytoqlK5o7hPAtgISkJQa.jpg,0.0,0.0,"Les Films Ariane, Films A2, Acteurs Auteurs Associés (AAA)",,['62c4447d2a210c142fad4f4d'],['https://www.youtube.com/watch?v=lOtQHxjnwwk'],La Date Non Communiquée
748,Yoyo,90228,"Sur un fond de film muet, un riche jeune homme s'ennuie, seul et entouré de ses domestiques, dans sa demeure gigantesque. Un jour passe un cirque. Il reconnaît dans l'écuyère la jeune fille qu'il aime en secret et qui a disparu depuis plusieurs années. Il apprend de la jeune femme qu'il est le père de ce jeune garçon qui joue déjà au clown. Le film devient alors parlant, quand la crise de 1929 éclate. Le jeune homme rejoint sa petite famille et tous les trois partent sur les routes comme cirque ambulant. Le petit garçon devient le clown Yoyo, puis la Seconde Guerre mondiale éclate. À son tour, il gravit les échelons. De clown, il termine producteur de spectacles et se met à rénover la belle demeure de son père dont il a toujours rêvé. Mais il n'y trouvera finalement pas son bonheur et repartira sur les routes.","['Chacun cherche son chat', 'La Poison', 'Les cent et une nuits de Simon Cinéma', 'Le Jumeau', 'Themroc']",7,https://image.tmdb.org/t/p/original//8NaV6xjfbexP8M9z0fBFKUac2Lr.jpg,0.0,0.0,C.A.P.A.C.,,['533ec6d5c3a3685448007d71'],['https://www.youtube.com/watch?v=6dBKC0eDpBg'],La Date Non Communiquée
749,Trans-Europ-Express,90908,"Dans le Trans-Europ-Express, entre Paris et Anvers, une équipe de cinéma imagine le scénario d'un film. Une jeune femme aux pulsions sexuelles exacerbées doit prendre livraison d'une valise contenant de la drogue. Très vite, scénario et réalité ne font plus qu'un.","[""D'après une histoire vraie"", 'Basic Instinct', 'Les Liens du sang', 'La Route de Salina', 'Poulet au vinaigre']",6,https://image.tmdb.org/t/p/original//9uCQyv8qRGu4IfqW8Kit0tDUAf5.jpg,0.0,0.0,Como Films,,['63ce7aa33c43440085fabdc5'],['https://www.youtube.com/watch?v=BHR3zpTbkZA'],La Date Non Communiquée
750,État de siège,91487,"Philip Michael Santore, un fonctionnaire américain appartenant à l'Agence internationale du développement, effectue une mission technique dans un pays d'Amérique du Sud, avec sa femme et ses enfants. À peine arrivé, il est enlevé par les membres d'un mouvement de résistance armée d'extrême-gauche qui veulent l'échanger contre des prisonniers politiques. Tandis que la police fouille la ville, Santore est interrogé par ses ravisseurs. L'honorable serviteur de la politique humanitaire américaine finit par avouer n'être en réalité qu'un spécialiste des méthodes de répression, chargé d'enseigner aux policiers locaux les méthodes de torture les plus efficaces...","['L.627', 'La Balance', 'Olivier, Olivier', 'Möbius', 'Seul contre tous']",7,https://image.tmdb.org/t/p/original//mNBMnsL0Gai5QaYI3EM8Jp6q5or.jpg,0.0,8000000.0,"Dieter Geissler Filmproduktion, Reggane Films, Unidis, Euro International Films",,"['556f07059251414220002e92', '5565c50e9251413540001956']","['https://www.youtube.com/watch?v=pGAWyHzVrX4', 'https://www.youtube.com/watch?v=rjv36b99JXk']",La Date Non Communiquée
751,Les Sœurs Brontë,91901,"Au début du xixe siècle, à Haworth, dans les landes du Yorkshire, les quatre enfants de la famille Brontë, Charlotte, Emily, Anne et leur frère Branwell, ont des dispositions pour l'écriture. Charlotte, l'aînée, et Anne, la cadette, deviennent préceptrices chez des familles des environs tandis qu'Emily, en vrai garçon manqué, préfère continuer à hanter la lande. Charlotte et Emily se rendent sur le Continent pour perfectionner leur français dans le but d'ouvrir ultérieurement une école. Le sort va en décider autrement...","[""L'Eau froide"", 'Le Temps retrouvé', 'Mes petites amoureuses', 'La Meilleure Façon de marcher', 'Mademoiselle']",5,https://image.tmdb.org/t/p/original//nVadOTRkewx4lRaV7Admpzp296u.jpg,0.0,0.0,"Gaumont, France 3 Cinéma, Action Films",,['533ec6d6c3a3685448007e34'],['https://www.youtube.com/watch?v=w1AwrJP9VL0'],La Date Non Communiquée
752,Les Rendez-vous d'Anna,93669,"Une cinéaste, Anna, parcourt l'Europe pour présenter son film. Une inquiétude la tenaille : elle est sans nouvelle de son amie de cœur. À Essen, en Allemagne, elle fait la connaissance du professeur Heinrich qui lui confie son désarroi. Enfant, il a perdu son père à Stalingrad. Aujourd'hui, sa femme vient de le quitter. Anna poursuit son voyage. Elle croise une vieille connaissance dans une gare, puis, dans le train, elle s'intéresse à un inconnu, un nomade en quête d'un refuge…","['La Vallée', ""J'embrasse pas"", 'Ponette', ""S'en fout la mort"", 'Nénette et Boni']",7,https://image.tmdb.org/t/p/original//xclvfpbNAgPUTDq5qb3xLI9OjC3.jpg,0.0,0.0,"Paradise Films, Unité Trois, ZDF, Hélène Films",,['6033e5467d5f4b0040987a1f'],['https://www.youtube.com/watch?v=WJu-cX26Kqs'],La Date Non Communiquée
753,La Gueule ouverte,93672,"Dans une petite ville d'Auvergne, Monique, la cinquantaine, souffre d'un cancer généralisé. Un médecin de l'hôpital la déclare condamnée. La terrible nouvelle suscite des réactions très diverses dans la famille maintenant réunie...","[""Les Rendez-vous d'Anna"", 'La Vallée', ""J'embrasse pas"", 'Ponette', ""S'en fout la mort""]",6,https://image.tmdb.org/t/p/original//68nqcxA0nlvXdMOsFtpQ3l90OAf.jpg,0.0,0.0,"Les Films La Boétie, Lido Films",,['63611589a6a4c1007a87a5ef'],['https://www.youtube.com/watch?v=eP9DCWq3vss'],La Date Non Communiquée
754,"Je, tu, il, elle",93934,"Une jeune femme passe du temps seule dans sa chambre, sur la route en stop, et avec une amie.","['Loulou', 'Une femme douce', 'Kung-Fu Master', '36 Fillette', 'Léon Morin, prêtre']",6,https://image.tmdb.org/t/p/original//efbqndsUhl4BMqoK0LWrpW4rhsC.jpg,0.0,0.0,"Paradise Films, French Ministry of Foreign Affairs",,['61d4d8ad51a64e0068186c51'],['https://www.youtube.com/watch?v=pGq0MkMGQsM'],La Date Non Communiquée
755,Les cent et une nuits de Simon Cinéma,94771,"Monsieur Cinéma est presque centenaire. Ex-acteur, producteur et réalisateur, il croit être le cinéma à lui tout seul et vit dans un château‑musée avec son majordome, Firmin. Il perd la boule et embrouille tout. Il engage alors une jeune cinéphile pour faire faire de l'aérobic à sa mémoire qui flanche. De nombreux visiteurs, des stars et un groupe de jeunes animent sa vieillesse confuse et heureuse. Les jeunes voudraient sa fortune pour « faire du cinéma ».","['La Poison', 'Yoyo', 'Chacun cherche son chat', 'Cruising Bar', 'Le Jumeau']",6,https://image.tmdb.org/t/p/original//kwGJjP3DccwOsypCqs2XrtoZti.jpg,0.0,0.0,"Ciné-Tamaris, France 3 Cinéma, Recorded Picture Company",,['623e3bb8c048a900468efd73'],['https://www.youtube.com/watch?v=ulqWFu33oEQ'],La Date Non Communiquée
756,La Noire de...,95597,"Une jeune bonne sénégalaise suit ses patrons français retournant dans leur pays, à Antibes. Le plaisir de la découverte de ce nouveau monde se transforme vite en déconvenue profonde. Isolement, mépris des patrons, racisme ambiant, tâches ménagères incessantes…","['Le Huitième Jour', 'Les Cousins', ""Cybèle ou les dimanches de ville d'Avray"", 'Jésus de Montréal', 'La Promesse']",7,https://image.tmdb.org/t/p/original//g6b2aPQmJsk8YIPO9pzKaCWSLju.jpg,0.0,0.0,"Filmi Domirev, Les Actualités Françaises",,"['6558aa6aca0e17013a1d2458', '635eb31f0c3ec80090b4cc4a', '629787e809ed8f0ceff26316', '5c96c4bb0e0a264ccebf5d78']","['https://www.youtube.com/watch?v=a166qYVIT9I', 'https://www.youtube.com/watch?v=3BOr-joMyso', 'https://www.youtube.com/watch?v=tcBzo0YWWjs', 'https://www.youtube.com/watch?v=167022630']",La Date Non Communiquée
757,S'en fout la mort,97041,"Dah est du Bénin, Jocelyn des Antilles. Ils sont noirs et forment une belle équipe qui participe aux combats de coqs clandestins. Alors qu'ils sont sur un gros coup, la mort va s'en mêler…","['Nénette et Boni', 'Ponette', ""Passe ton bac d'abord"", 'Documenteur', 'La Femme publique']",5,https://image.tmdb.org/t/p/original//bKB4tSBB0up9JuVi9AY9VmDsITh.jpg,0.0,0.0,"Caméra One, Cinéa, La Sept, Les Films de Mindif, NEF Diffusion, Pyramide Productions",,['66882f5d439ec19fc21ce887'],['https://www.youtube.com/watch?v=DwZgbb7-dZg'],La Date Non Communiquée
758,Nénette et Boni,99002,"Boniface est pizzaiolo sur le port de Marseille. Il a rompu avec son père, Félix, depuis la mort de sa mère. Félix, marchand de luminaires, s'est occupé de sa fille, Nénette, qui a quinze ans. Un jour, celle-ci enjambe le mur du collège et débarque chez son frère qui ne veut pas la reconnaître. Elle bouscule ses mauvaises habitudes.","[""S'en fout la mort"", 'Ponette', ""Passe ton bac d'abord"", 'Documenteur', 'La Femme publique']",6,https://image.tmdb.org/t/p/original//szSI0wqpiqI6jBgiPCKc0iBvOaB.jpg,0.0,0.0,"Dacia Films, La Sept Cinéma, Canal+, CNC",,['6253d225a6c104320b38074b'],['https://www.youtube.com/watch?v=tQK6omIiKTg'],La Date Non Communiquée
759,Un homme qui dort,104086,"Paris, 1974. Un étudiant refuse de continuer ses études et choisit de ""vivre au point mort"". ""Un Homme qui dort"" est le journal strict et précis de cette contestation radicale et existentielle de la société, à la limite de la schizophrénie. C'est un projet de cinéma un peu fou : sans vedette, deux réalisateurs quasi inconnus, en noir et blanc, entièrement en voix-off, et un pari de mise en scène reposant sur la rigueur et l'esthétique. Le résultat est fascinant.","[""Je t'aime moi non plus"", 'Sans toit ni loi', 'Les Nuits fauves', ""Jonas qui aura 25 ans en l'an 2000"", 'Sous le soleil de Satan']",7,https://image.tmdb.org/t/p/original//ke01u1s3VFOpoHzFYP6jsTcmLFR.jpg,0.0,0.0,"Dovidis, SATPEC",,['5f9843fbd2f5b5003a800490'],['https://www.youtube.com/watch?v=UaIXUXdYthA'],La Date Non Communiquée
760,L'Éden et après,104239,"Des étudiants se réunissent dans un café où ils s'inventent un monde parallèle, violent et érotique. Un étranger se joint à eux et conte des récits africains qui les fascinent. Une des jeunes filles, Violette, accepte un rendez-vous nocturne avec ce séduisant inconnu. Mais l'heure dite, elle découvre son cadavre. Violette plonge alors dans une rêverie qui la mène en Tunisie...","['La Belle Captive', 'Innocence', ""L'Immortelle"", 'La Classe de neige', 'Le Théorème de Marguerite']",6,https://image.tmdb.org/t/p/original//2bd156s9pUivvEVAj4F2wGX3jU4.jpg,0.0,0.0,"Štúdio hraných filmov Bratislava, SATPEC, Como Films",,['62e8a00f6d9fe8005975683a'],['https://www.youtube.com/watch?v=n2w0njfHjq8'],La Date Non Communiquée
761,La Belle Captive,104338,"Walter se voit confier par Sara, dirigeante de ""l'Organisation"", une obscure mission qui concerne un Sénateur en danger de mort. Mais Walter est détourné de cette mission par Marie-Ange, une mystérieuse femme au charme ensorceleur, qui l'entraîne dans un monde fantastique.","[""L'Immortelle"", 'La Classe de neige', ""L'Éden et après"", 'Innocence', 'Le Théorème de Marguerite']",6,https://image.tmdb.org/t/p/original//wNbICvSUwb7R09wkLibVNSCO9P.jpg,0.0,0.0,"Argos Films, France 3",,['54cfce4d925141474900a875'],['https://www.youtube.com/watch?v=ZaR_0GzMIAo'],La Date Non Communiquée
762,"Goto, l'île d'amour",105843,"A la suite d'un séisme survenu en 1887, l'île de Goto a été coupée et oubliée du monde. Elle est désormais soumise au pouvoir tyrannique de Goto III qui entend bien faire respecter sur l'île traditions et bonnes moeurs. Mais voilà que son épouse, Glossia, a une liaison avec Gono, un jeune officier. Tous deux, éperdument amoureux, préparent leur évasion. Celle-ci échoue par la faute de Grozo, un simple serviteur qui aime lui aussi follement Glossia. Cet homme de condition modeste va se servir de cette tentative d'évasion pour arriver à ses fins. Il tue le dictateur et fait accuser Gono pour mieux conquérir Glossia...","['La Meilleure Façon de marcher', 'Van Gogh', 'La Promesse', 'Jésus de Montréal', 'Mes petites amoureuses']",6,https://image.tmdb.org/t/p/original//jGLRLJelIhZJGVTfdRz6c6vZCcd.jpg,0.0,0.0,"Euro-Images, Les Productions René Thévenet",,['5a6e20750e0a265f04024f5b'],['https://www.youtube.com/watch?v=f99I6e4ABe4'],La Date Non Communiquée
763,Sauve qui peut (la vie),113479,"Les angoisses et aspirations d'hommes et de femmes face à une société qui les broie. Ce film s'organise comme une partition musicale composée de quatre mouvements : l'imaginaire, après une rupture avec Paul, Denise part à la campagne ; la peur, Paul craint la solitude ; le commerce, Isabelle apprend à sa sœur le métier de prostituée ; la musique, renversé par une voiture, Paul se meurt sous les yeux de sa fille et de son ex-femme, qui très vite se détournent de lui et s'éloignent.","['Police', 'Élève libre', ""Il y a longtemps que je t'aime"", 'Amnesia', 'La Loi du marché']",6,https://image.tmdb.org/t/p/original//ndhC84de4MLgg8lAnyv6H4f1wLG.jpg,0.0,0.0,"MK2 Films, Sara Films, SAGA Production, Sonimage, CNC, ZDF, SRG SSR, ORF",,"['6251aed7b6c26423b272fecd', '54d2a35ac3a3686ab900058b']","['https://www.youtube.com/watch?v=n0_7IXbI_1I', 'https://www.youtube.com/watch?v=hqEdM_uWzO4']",La Date Non Communiquée
764,Un amour de Swann,119623,"Swann, un homme de la haute société, voue une passion infinie à une demi-mondaine au passé mystérieux. Ces sentiments ravageurs entretiennent chez Swann le feu de la jalousie et remettent sans cesse en question la poursuite de cet amour destructeur.","['India Song', 'Christine', 'Conte de printemps', 'La Collectionneuse', 'Lola']",5,https://image.tmdb.org/t/p/original//3GtW52Mc2jIhWeVklgHteyIaM5s.jpg,0.0,0.0,"Gaumont, S.F.P.C., Neue Bioskop Film",,['5d3e092f54f6eb0014020d4c'],['https://www.youtube.com/watch?v=ZZyFt4g8pMA'],La Date Non Communiquée
